Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round,Year
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1590.0,3188.0,2,2018
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),4565.0,4883.0,2,2018
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1415.0,1862.0,2,2018
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2240.0,2240.0,2,2018
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,739.0,1240.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8856.0,16592.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),21070.0,25334.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,934.0,934.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4377.0,7706.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),14200.0,14984.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1140.0,3355.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8349.0,8349.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2798.0,22103.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11093.0,14372.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),17330.0,21732.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,732.0,1016.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3617.0,5226.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9643.0,11042.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,505.0,505.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,688.0,2696.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1713.0,5250.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,795.0,1066.0,2,2018
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3335.0,3335.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22049.0,31211.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),32878.0,35793.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,8975.0,12827.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),18118.0,20655.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6542.0,8017.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),15660.0,15660.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,19156.0,24974.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),25487.0,26494.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2304.0,2304.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6852.0,8823.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12227.0,13427.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3771.0,6037.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8429.0,8429.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2297.0,2895.0,2,2018
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3428.0,3428.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,64734.0,139302.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),78792.0,157372.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,45692.0,45692.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),73003.0,73003.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8963.0,8963.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4388.0,7238.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,29176.0,32762.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37831.0,37831.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9168.0,9870.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5926.0,6256.0,2,2018
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2467.0,2467.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,75574.0,368480.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),199881.0,320305.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,168680.0,194246.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),277417.0,277417.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,28078.0,28078.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,10783.0,32220.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15346.0,21795.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),21577.0,26391.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5371.0,6718.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11443.0,11443.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,564.0,564.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3595.0,4224.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6785.0,6785.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1372.0,1382.0,2,2018
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4119.0,4119.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,103631.0,248495.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),354996.0,354996.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,126232.0,192564.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),280121.0,280121.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,7325.0,14798.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),39384.0,39384.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,23559.0,30260.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33306.0,33306.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9054.0,9212.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14413.0,14413.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5238.0,5238.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7692.0,7692.0,2,2018
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1868.0,1868.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,97683.0,545697.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),621378.0,621378.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,202718.0,223061.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,32217.0,32217.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22112.0,24539.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),26449.0,30875.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6875.0,8032.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12825.0,12825.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5130.0,5241.0,2,2018
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2626.0,2626.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,191224.0,449715.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),573990.0,573990.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,185013.0,193870.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,15936.0,19114.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),25268.0,25268.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,25755.0,27961.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),31788.0,34497.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7988.0,9112.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16334.0,16334.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3786.0,4851.0,2,2018
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2820.0,2820.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,319453.0,611434.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),692522.0,906284.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,326017.0,326017.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,20835.0,22052.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,31640.0,34825.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37687.0,37687.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10055.0,10464.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15100.0,15100.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5737.0,5957.0,2,2018
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2356.0,2356.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,340396.0,893551.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),287466.0,324801.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22348.0,23879.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),28515.0,28515.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7707.0,7859.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4887.0,5042.0,2,2018
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4180.0,4180.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,813280.0,813280.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),950522.0,950522.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,31464.0,33256.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),35522.0,35522.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10192.0,10212.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1187.0,1187.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6255.0,6320.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7316.0,7316.0,2,2018
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3007.0,3007.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,26758.0,27523.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),27941.0,27941.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1516.0,1516.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8096.0,8741.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14414.0,14414.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5412.0,6108.0,2,2018
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2877.0,2877.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,27091.0,31500.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37198.0,37198.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9204.0,9772.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16601.0,16601.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5176.0,5787.0,2,2018
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2889.0,2889.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,676.0,2005.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN (PwD),Gender-Neutral,22.0,22.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Gender-Neutral,1298.0,1733.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,114.0,114.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,47.0,47.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Gender-Neutral,637.0,1253.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Gender-Neutral,319.0,448.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,172.0,172.0,2,2018
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,111.0,111.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,30561.0,40252.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),35992.0,35992.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1319.0,1319.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,12865.0,18418.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),25935.0,25935.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5742.0,5804.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3238.0,3238.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15685.0,26268.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),24496.0,24496.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1636.0,1636.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9438.0,9757.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9627.0,9627.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4815.0,4815.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5971.0,5971.0,2,2018
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2945.0,2945.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22158.0,30620.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),32079.0,32079.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1733.0,1733.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10656.0,12135.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),23977.0,23977.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1787.0,1787.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6293.0,6293.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2269.0,2269.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,19903.0,23766.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),21546.0,24928.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7921.0,8660.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9641.0,9641.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3992.0,4708.0,2,2018
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1965.0,1965.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,26527.0,34360.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),38481.0,43134.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14191.0,19374.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),25806.0,25806.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5524.0,6282.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4068.0,4068.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18388.0,26187.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),29744.0,29744.0,2,2018
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8524.0,8940.0,2,2018
