Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round,Year
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,EWS,Gender-Neutral,17434.0,17434.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,40329.0,56014.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Female-only (including Supernumerary),48525.0,48525.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,SC,Gender-Neutral,13281.0,16650.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34076.0,34076.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),56984.0,56984.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14538.0,14538.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2075.0,2075.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,13110.0,17279.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),17698.0,17698.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2553.0,2809.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3910.0,3910.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5188.0,5836.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10593.0,10593.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2418.0,2887.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,537.0,537.0,2,2022
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1457.0,1457.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Gender-Neutral,56366.0,74859.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Female-only (including Supernumerary),68970.0,68970.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,41391.0,100448.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Female-only (including Supernumerary),110290.0,110290.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",GO,ST,Gender-Neutral,4463.0,4463.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,40091.0,49387.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,14745.0,14745.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18948.0,29293.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),36389.0,42494.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4321.0,4321.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10306.0,11098.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16831.0,16831.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,784.0,784.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4544.0,5071.0,2,2022
National Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1941.0,1941.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,1181.0,7000.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Female-only (including Supernumerary),1828.0,2905.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Gender-Neutral,616.0,616.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Female-only (including Supernumerary),1529.0,1529.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Gender-Neutral,9959.0,15736.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Female-only (including Supernumerary),2346.0,4631.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,1153.0,1287.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,Female-only (including Supernumerary),780.0,780.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,185.0,364.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Gender-Neutral,598.0,912.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Female-only (including Supernumerary),781.0,867.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,EWS,Gender-Neutral,224.0,243.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Gender-Neutral,452.0,485.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Female-only (including Supernumerary),427.0,427.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,74.0,250.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Female-only (including Supernumerary),164.0,164.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,117.0,117.0,2,2022
National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Female-only (including Supernumerary),130.0,130.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,73747.0,91553.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),83100.0,100824.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15422.0,18394.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),20497.0,20497.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,80015.0,97127.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),120868.0,133675.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7812.0,11118.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10017.0,10017.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5413.0,5876.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,30635.0,37441.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),39491.0,40304.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5635.0,5683.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7127.0,7127.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12304.0,12992.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16153.0,17795.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6029.0,6337.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8413.0,8413.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1812.0,2231.0,2,2022
National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3898.0,3898.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,44160.0,85047.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),69043.0,99148.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15699.0,18195.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),20470.0,20470.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,37810.0,82784.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),69090.0,156160.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7392.0,10908.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5291.0,10270.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2887.0,3778.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2822.0,2822.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,32558.0,41769.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),40734.0,48871.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6103.0,6243.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7406.0,7406.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11670.0,13099.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18532.0,18744.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5392.0,6281.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8604.0,9167.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1099.0,1639.0,2,2022
National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2769.0,2769.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5137.0,23091.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),22376.0,40216.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,177.0,177.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3274.0,4655.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7771.0,7771.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6429.0,31263.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),17245.0,32415.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,371.0,371.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1032.0,2406.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3160.0,4301.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,520.0,1297.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2158.0,2158.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6332.0,10017.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),13864.0,18328.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,377.0,377.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1350.0,1420.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2651.0,2651.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2725.0,3388.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),6483.0,7588.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,131.0,131.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,600.0,1622.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2387.0,2387.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,423.0,506.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1681.0,1681.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,23190.0,25189.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),41666.0,41666.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,4890.0,4890.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Female-only (including Supernumerary),8574.0,8574.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,14639.0,31275.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),36237.0,36237.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,2020.0,2791.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,324.0,324.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,10404.0,11608.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),11132.0,11132.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN (PwD),Gender-Neutral,234.0,234.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,1637.0,1637.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,3103.0,4060.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),9086.0,9086.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,1565.0,1565.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Female-only (including Supernumerary),4099.0,4099.0,2,2022
National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,922.0,922.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,38009.0,52862.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),64729.0,71115.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7877.0,11313.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),15033.0,15033.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,43129.0,56327.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),47281.0,62985.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4367.0,8599.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6249.0,7214.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,857.0,3622.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1672.0,1672.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18491.0,24329.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),28313.0,33228.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1278.0,1278.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3563.0,3637.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4824.0,4824.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6759.0,8150.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12085.0,12851.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2949.0,4375.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5245.0,6010.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1451.0,1686.0,2,2022
National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2432.0,2432.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,18660.0,37939.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),47954.0,64711.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9966.0,10970.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),9878.0,9878.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,27589.0,47304.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),36189.0,42561.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3409.0,4701.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6093.0,6241.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,49.0,49.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1849.0,3166.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5655.0,5655.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,13631.0,16694.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),21376.0,24970.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,625.0,625.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2322.0,2483.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3645.0,3645.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,115.0,115.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5202.0,5650.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9418.0,10290.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,333.0,333.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2601.0,2976.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4628.0,4634.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,845.0,1069.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2011.0,2011.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,39801.0,43070.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),54931.0,54931.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,7126.0,7126.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,37051.0,54507.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,5260.0,5260.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Female-only (including Supernumerary),8303.0,8303.0,2,2022
National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,4055.0,4055.0,2,2022
